Sample_ID,Location,Depth,DOY,Species_Code,Species_Name,Cell_Density_L,Biomass_mg_m3,Length_um,Width_um,Cell_Volume_um3,Group,Description_Code,Phylum,Family,Genus,Species,name_code
17134,Buffalo Pound,0.8,220,P2141,Monoraphidium contortum (Thur.) Komarkova-Legnerova,753977,13.35,20,1.5,17.7,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Monoraphidium,contortum,Mon.con
17134,Buffalo Pound,0.8,220,P2145,Crucigenia quadrata Morr.,317464,0.44,2,2,1.4,Chlorophyte,PHYT,Chlorophyta,Scenedesmaceae,Crucigeniella,quadrata,Cru.qua
17134,Buffalo Pound,0.8,220,P2146,Crucigeniella rectangularis (Nag.) Komarek,1269856,31.87,6,4,25.1,Chlorophyte,PHYT,Chlorophyta,Scenedesmaceae,Crucigeniella,rectangularis,Cru.rec
17134,Buffalo Pound,0.8,220,P2167,Elakatothrix gelatinosa Willen,39683,0.75,12,2,18.8,Chlorophyte,PHYT,Chlorophyta,Coccomyxaceae,Elakatothrix,gelatinosa,Ela.gel
17134,Buffalo Pound,0.8,220,P2193,Staurodesmus paradoxum Meyen,2000,2.92,21,19,1462.4,Chlorophyte,PHYT,Chlorophyta,Desmidiaceae,Staurodesmus,paradoxum,Sta.par
17134,Buffalo Pound,0.8,220,P2199,Spondylosium planum (Wolle) W. and G.S. West,39683,1.5,6,6,37.7,Chlorophyte,PHYT,Chlorophyta,Desmidiaceae,Spondylosium,planum,Spo.pla
17134,Buffalo Pound,0.8,220,P2235,Ankistrodesmus spiralis Lemmermann,396830,17.46,28,2,44,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Ankistrodesmus,spiralis,Ank.spi
17134,Buffalo Pound,0.8,220,P2255,Selenastrum copricornutum Printz,1904784,20.76,7.2,1.7,10.9,Chlorophyte,PHYT,Chlorophyta,Selenastraceae,Selenastrum,copricornutum,Sel.cop
17134,Buffalo Pound,0.8,220,P2256,Actinastrum sp. Lagerheim,39683,0.97,5.2,3,24.5,Chlorophyte,PHYT,NA,NA,NA,NA,NA.NA
17134,Buffalo Pound,0.8,220,P4351,Small chrysophyceae,1111124,6.22,2.2,2.2,5.6,Chrysophyte,PHYT,Chrysophyta,.,Small chrysophyceae,.,Sma..
17134,Buffalo Pound,0.8,220,P4355,Chrysochromulina parva Lackey,2460346,160.91,5,5,65.4,Chrysophyte,PHYT,Chrysophyta,Prymnesiaceae,Chrysochromulina,parva,Chr.par
17134,Buffalo Pound,0.8,220,P4358,Chrysostephanosphaera globulifera Scherffel,39683,12.31,8.4,8.4,310.3,Chrysophyte,PHYT,Chrysophyta,Rhizochrysidaceae,Chrysostephanospaera,globulifera,Chr.glo
17134,Buffalo Pound,0.8,220,P4388,Dinobryon sertularia Ehrenberg,39683,8.98,12,6,226.2,Chrysophyte,PHYT,Chrysophyta,Dinobryoaceae,Dinobryon,sertularia,Din.ser
17134,Buffalo Pound,0.8,220,P4401,Uroglena volvox Ehrenberg,238098,26.93,6,6,113.1,Chrysophyte,PHYT,Chrysophyta,Ochromonadaceae,Uroglena,volvox,Uro.vol
17134,Buffalo Pound,0.8,220,P4418,Salpingoeca frequentissima (Zach.) Lemmermann,39683,1.36,6,3.3,34.2,Chrysophyte,PHYT,Chrysophyta,Craspedomonadaceae,Salpingoeca,frequentissima,Sal.fre
17134,Buffalo Pound,0.8,220,P5515,Fragilaria crotonensis Kitton,39000,11.11,68,4,284.8,Diatom,PHYT,Chrysophyta,Fragilarioideae,Fragilaria,crotonensis,Fra.cro
17134,Buffalo Pound,0.8,220,P5550,Fragilaria capucina v. rumpens (Kutzing) Lange-Bertalot,753977,124.41,39.4,4,165,Diatom,PHYT,Chrysophyta,Fragilarioideae,Fragilaria,capucina,Fra.cap
17134,Buffalo Pound,0.8,220,P5551,Cyclotella michiganiana Skvortzow,1865101,45.69,2.5,5,24.5,Diatom,PHYT,Chrysophyta,Coscinodiscoideae,Cyclotella,michiganiana,Cyc.mic
17134,Buffalo Pound,0.8,220,P6554,Rhodomonas minuta Skuja,1190490,72.98,9.5,4.3,61.3,Cryptophyte,PHYT,Pyrrhophyta,Cryptomonadaceae,Rhodomonas,minuta,Rho.min
17134,Buffalo Pound,0.8,220,P6558,Cryptomonas erosa Ehrenberg,89000,152.84,25.1,14,1717.3,Cryptophyte,PHYT,Pyrrhophyta,Cryptomonadaceae,Cryptomonas,erosa,Cry.ero
17134,Buffalo Pound,0.8,220,P6568,Katablepharis ovalis Skuja,595245,27.26,8.1,4,45.8,Cryptophyte,PHYT,Pyrrhophyta,Katablepharidaceae,Katablepharis,ovalis,Kat.ova
17134,Buffalo Pound,0.8,220,P7639,Peridinium pusillum (Penard) Lemmermann,2000,7.53,19.3,19.3,3764.2,Dinoflagellate,PHYT,Pyrrhophyta,Peridiniaceae,Peridinium,pusillum,Per.pus
17134,Buffalo Pound,0.8,220,P7640,Peridinium goslaviense Woloszynska,7000,234.57,40,40,33510.3,Dinoflagellate,PHYT,Pyrrhophyta,Peridiniaceae,Peridinium,goslaviense,Per.gos
17135,Buffalo Pound,0.8,221,P1014,Chroococcus limneticus Lemmermann,1825418,126.87,5.1,5.1,69.5,Cyanophyte,PHYT,Cyanophyta,Chroococcaceae,Chroococcus,limneticus,Chr.lim
17135,Buffalo Pound,0.8,221,P1028,Merismopedia glauca (Ehrenberg) Kutzing,2142882,38.57,0,0,18,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Merismopedia,glauca,Mer.gla
17135,Buffalo Pound,0.8,221,P1075,Microcystis aeruginosa (Kutzing) Kutzing,2000,4.4,0,0,2200,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Microcystis,aeruginosa,Mic.aer
17135,Buffalo Pound,0.8,221,P1075,Microcystis aeruginosa (Kutzing) Kutzing,3000,15,0,0,5000,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Microcystis,aeruginosa,Mic.aer
17135,Buffalo Pound,0.8,221,P1076,Woronichinia compacta (Lemmermann) Komarek and Hindak,117000,58.5,0,0,500,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Woronichinia,compacta,Wor.com
17135,Buffalo Pound,0.8,221,P1076,Woronichinia compacta (Lemmermann) Komarek and Hindak,2000,4.2,0,0,2100,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Woronichinia,compacta,Wor.com
17135,Buffalo Pound,0.8,221,P1078,Planktothrix agardhii (Gom.) Anagnostidis and Komarek,809000,3530.56,315,4.2,4364.1,Cyanophyte,PHYT,Cyanophyta,Oscillatotiaceae,Planktothrix,agardhii,Pla.aga
17135,Buffalo Pound,0.8,221,P1133,Anabaena flos-aquae (Lyngb.) Breb. & Bornet,199000,1406.09,340,6.3,7065.8,Cyanophyte,PHYT,Cyanophyta,Nostocaceae,Anabaena,flos-aquae,Ana.flo
17135,Buffalo Pound,0.8,221,P2101,Carteria spp.,119049,107.72,12,12,904.8,Chlorophyte,PHYT,Chlorophyta,Chlamydomonadaceae,Carteria,spp.,Car.spp
17135,Buffalo Pound,0.8,221,P2105,Chlamydomonas spp.,753977,113.7,8,6,150.8,Chlorophyte,PHYT,Chlorophyta,Chlamydomonadaceae,Chlamydomonas,spp.,Chl.spp
17135,Buffalo Pound,0.8,221,P2113,Pediastrum duplex Meyen,3000,7.2,0,0,2400,Chlorophyte,PHYT,Chlorophyta,Hydrodictyaceae,Pediastrum,duplex,Ped.dup
17135,Buffalo Pound,0.8,221,P2121,Oocystis lacustris Chodat,3333372,167.67,6,4,50.3,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Oocystis,lacustris,Ooc.lac
17135,Buffalo Pound,0.8,221,P2127,Tetraedron minimum (Brunow) Hansgrig,39683,6.92,10,10,174.5,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Tetraedron,minimum,Tet.min
17135,Buffalo Pound,0.8,221,P2130,Scenedesmus quadricauda (Turp.) Brebisson,1269856,58.16,8.2,4,45.8,Chlorophyte,PHYT,Chlorophyta,Scenedesmaceae,Scenedesmus,quadricauda,Sce.qua
17135,Buffalo Pound,0.8,221,P2132,Scenedesmus denticulatus Lagerhiem,634928,26.92,7.6,4,42.4,Chlorophyte,PHYT,Chlorophyta,Scenedesmaceae,Scenedesmus,denticulatus,Sce.den
17135,Buffalo Pound,0.8,221,P2136,Dictyosphaerium pulchellum Wood,4404813,498.18,6,6,113.1,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Dictyosphaerium,pulchellum,Dic.pul
17135,Buffalo Pound,0.8,221,P2141,Monoraphidium contortum (Thur.) Komarkova-Legnerova,2420663,38.49,18,1.5,15.9,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Monoraphidium,contortum,Mon.con
17135,Buffalo Pound,0.8,221,P2143,Monoraphidium minutum (Nag.) Komarkova-Legnerova,515879,29.15,9,4,56.5,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Monoraphidium,minutum,Mon.min
17135,Buffalo Pound,0.8,221,P2145,Crucigenia quadrata Morr.,158732,0.22,2,2,1.4,Chlorophyte,PHYT,Chlorophyta,Scenedesmaceae,Crucigeniella,quadrata,Cru.qua
17135,Buffalo Pound,0.8,221,P2178,Cosmarium sp.,1000,1.4,20,20,1396.3,Chlorophyte,PHYT,Chlorophyta,Desmidiaceae,Cosmarium,sp.,Cos.sp.
17135,Buffalo Pound,0.8,221,P2255,Selenastrum copricornutum Printz,3611153,40.44,7.4,1.7,11.2,Chlorophyte,PHYT,Chlorophyta,Selenastraceae,Selenastrum,copricornutum,Sel.cop
17135,Buffalo Pound,0.8,221,P4351,Small chrysophyceae,1349222,13.9,2.7,2.7,10.3,Chrysophyte,PHYT,Chrysophyta,.,Small chrysophyceae,.,Sma..
17135,Buffalo Pound,0.8,221,P4352,Large chrysophyceae,357147,64.14,7,7,179.6,Chrysophyte,PHYT,Chrysophyta,.,Large chrysophyceae,.,Lar..
17135,Buffalo Pound,0.8,221,P4355,Chrysochromulina parva Lackey,3293689,215.41,5,5,65.4,Chrysophyte,PHYT,Chrysophyta,Prymnesiaceae,Chrysochromulina,parva,Chr.par
17135,Buffalo Pound,0.8,221,P4358,Chrysostephanosphaera globulifera Scherffel,39683,14.16,8.8,8.8,356.8,Chrysophyte,PHYT,Chrysophyta,Rhizochrysidaceae,Chrysostephanospaera,globulifera,Chr.glo
17135,Buffalo Pound,0.8,221,P4388,Dinobryon sertularia Ehrenberg,39683,8.98,12,6,226.2,Chrysophyte,PHYT,Chrysophyta,Dinobryoaceae,Dinobryon,sertularia,Din.ser
17135,Buffalo Pound,0.8,221,P4400,Ochromonas sp.,39683,2.69,8.1,4,67.9,Chrysophyte,PHYT,Chrysophyta,Ochromonadaceae,Ochromonas,sp.,Och.sp.
17135,Buffalo Pound,0.8,221,P4401,Uroglena volvox Ehrenberg,714294,80.79,6,6,113.1,Chrysophyte,PHYT,Chrysophyta,Ochromonadaceae,Uroglena,volvox,Uro.vol
17135,Buffalo Pound,0.8,221,P4418,Salpingoeca frequentissima (Zach.) Lemmermann,277781,9.5,6,3.3,34.2,Chrysophyte,PHYT,Chrysophyta,Craspedomonadaceae,Salpingoeca,frequentissima,Sal.fre
17135,Buffalo Pound,0.8,221,P5515,Fragilaria crotonensis Kitton,172000,51.15,71,4,297.4,Diatom,PHYT,Chrysophyta,Fragilarioideae,Fragilaria,crotonensis,Fra.cro
17135,Buffalo Pound,0.8,221,P5550,Fragilaria capucina v. rumpens (Kutzing) Lange-Bertalot,238098,38.91,39,4,163.4,Diatom,PHYT,Chrysophyta,Fragilarioideae,Fragilaria,capucina,Fra.cap
17135,Buffalo Pound,0.8,221,P5551,Cyclotella michiganiana Skvortzow,952392,23.33,2.5,5,24.5,Diatom,PHYT,Chrysophyta,Coscinodiscoideae,Cyclotella,michiganiana,Cyc.mic
17135,Buffalo Pound,0.8,221,P6554,Rhodomonas minuta Skuja,1627003,104.94,10,4.3,64.5,Cryptophyte,PHYT,Pyrrhophyta,Cryptomonadaceae,Rhodomonas,minuta,Rho.min
17135,Buffalo Pound,0.8,221,P6558,Cryptomonas erosa Ehrenberg,71000,126.29,26,14,1778.8,Cryptophyte,PHYT,Pyrrhophyta,Cryptomonadaceae,Cryptomonas,erosa,Cry.ero
17135,Buffalo Pound,0.8,221,P6568,Katablepharis ovalis Skuja,833343,37.25,8,4,44.7,Cryptophyte,PHYT,Pyrrhophyta,Katablepharidaceae,Katablepharis,ovalis,Kat.ova
17135,Buffalo Pound,0.8,221,P7632,Gymnodinium sp.,1000,9.2,26,26,9202.8,Dinoflagellate,PHYT,Pyrrhophyta,Gymnodinaceae,Gymnodinium,sp.,Gym.sp.
17135,Buffalo Pound,0.8,221,P7639,Peridinium pusillum (Penard) Lemmermann,5000,19.12,19.4,19.4,3823,Dinoflagellate,PHYT,Pyrrhophyta,Peridiniaceae,Peridinium,pusillum,Per.pus
17135,Buffalo Pound,0.8,221,P7640,Peridinium goslaviense Woloszynska,33000,1105.84,40,40,33510.3,Dinoflagellate,PHYT,Pyrrhophyta,Peridiniaceae,Peridinium,goslaviense,Per.gos
17138,Buffalo Pound,0.8,226,P1014,Chroococcus limneticus Lemmermann,1190490,82.74,5.1,5.1,69.5,Cyanophyte,PHYT,Cyanophyta,Chroococcaceae,Chroococcus,limneticus,Chr.lim
17138,Buffalo Pound,0.8,226,P1028,Merismopedia glauca (Ehrenberg) Kutzing,3412738,61.43,0,0,18,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Merismopedia,glauca,Mer.gla
17138,Buffalo Pound,0.8,226,P1054,Planktolyngbya limnetica,3000,0.56,165,1.2,186.6,Cyanophyte,PHYT,Cyanophyta,Oscillatotiaceae,Planktolyngbya,limnetica,Pla.lim
17138,Buffalo Pound,0.8,226,P1075,Microcystis aeruginosa (Kutzing) Kutzing,4000,12,0,0,3000,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Microcystis,aeruginosa,Mic.aer
17138,Buffalo Pound,0.8,226,P1076,Woronichinia compacta (Lemmermann) Komarek and Hindak,93000,46.5,0,0,500,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Woronichinia,compacta,Wor.com
17138,Buffalo Pound,0.8,226,P1076,Woronichinia compacta (Lemmermann) Komarek and Hindak,1000,2.7,0,0,2700,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Woronichinia,compacta,Wor.com
17138,Buffalo Pound,0.8,226,P1078,Planktothrix agardhii (Gom.) Anagnostidis and Komarek,247000,1163.49,340,4.2,4710.5,Cyanophyte,PHYT,Cyanophyta,Oscillatotiaceae,Planktothrix,agardhii,Pla.aga
17138,Buffalo Pound,0.8,226,P2101,Carteria spp.,357147,513.15,14,14,1436.8,Chlorophyte,PHYT,Chlorophyta,Chlamydomonadaceae,Carteria,spp.,Car.spp
17138,Buffalo Pound,0.8,226,P2105,Chlamydomonas spp.,595245,54.52,7,5,91.6,Chlorophyte,PHYT,Chlorophyta,Chlamydomonadaceae,Chlamydomonas,spp.,Chl.spp
17138,Buffalo Pound,0.8,226,P2107,Chlorogonium maximum Skuja,39683,8.69,31,3,219.1,Chlorophyte,PHYT,Chlorophyta,Chlamydomonadaceae,Chlorogonium,maximum,Chl.max
17138,Buffalo Pound,0.8,226,P2113,Pediastrum duplex Meyen,1000,3.6,0,0,3600,Chlorophyte,PHYT,Chlorophyta,Hydrodictyaceae,Pediastrum,duplex,Ped.dup
17138,Buffalo Pound,0.8,226,P2121,Oocystis lacustris Chodat,2976225,149.7,6,4,50.3,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Oocystis,lacustris,Ooc.lac
17138,Buffalo Pound,0.8,226,P2130,Scenedesmus quadricauda (Turp.) Brebisson,952392,43.05,8.1,4,45.2,Chlorophyte,PHYT,Chlorophyta,Scenedesmaceae,Scenedesmus,quadricauda,Sce.qua
17138,Buffalo Pound,0.8,226,P2132,Scenedesmus denticulatus Lagerhiem,1507954,66.5,7.9,4,44.1,Chlorophyte,PHYT,Chlorophyta,Scenedesmaceae,Scenedesmus,denticulatus,Sce.den
17138,Buffalo Pound,0.8,226,P2136,Dictyosphaerium pulchellum Wood,2301614,260.31,6,6,113.1,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Dictyosphaerium,pulchellum,Dic.pul
17138,Buffalo Pound,0.8,226,P2141,Monoraphidium contortum (Thur.) Komarkova-Legnerova,1706369,28.67,19,1.5,16.8,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Monoraphidium,contortum,Mon.con
17138,Buffalo Pound,0.8,226,P2143,Monoraphidium minutum (Nag.) Komarkova-Legnerova,119049,6.21,8.3,4,52.2,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Monoraphidium,minutum,Mon.min
17138,Buffalo Pound,0.8,226,P2146,Crucigeniella rectangularis (Nag.) Komarek,158732,3.98,6,4,25.1,Chlorophyte,PHYT,Chlorophyta,Scenedesmaceae,Crucigeniella,rectangularis,Cru.rec
17138,Buffalo Pound,0.8,226,P2167,Elakatothrix gelatinosa Willen,198415,3.12,10,2,15.7,Chlorophyte,PHYT,Chlorophyta,Coccomyxaceae,Elakatothrix,gelatinosa,Ela.gel
17138,Buffalo Pound,0.8,226,P2222,Treubaria sp.,39683,0.56,3,3,14.1,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Treubaria,sp.,Tre.sp.
17138,Buffalo Pound,0.8,226,P2255,Selenastrum copricornutum Printz,6706427,73.1,7.2,1.7,10.9,Chlorophyte,PHYT,Chlorophyta,Selenastraceae,Selenastrum,copricornutum,Sel.cop
17138,Buffalo Pound,0.8,226,P2506,Nephrocytium lunatum W. West,476196,41.67,11,4.5,87.5,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Nephrocytiun,lunatum,Nep.lun
17138,Buffalo Pound,0.8,226,P3304,Phacus sp.,1000,9.42,45,20,9424.8,Euglenophyte,PHYT,Euglenophyta,Euglenaceae,Phacus,sp.,Pha.sp.
17138,Buffalo Pound,0.8,226,P4351,Small chrysophyceae,2301614,18.87,2.5,2.5,8.2,Chrysophyte,PHYT,Chrysophyta,.,Small chrysophyceae,.,Sma..
17138,Buffalo Pound,0.8,226,P4352,Large chrysophyceae,39683,7.13,7,7,179.6,Chrysophyte,PHYT,Chrysophyta,.,Large chrysophyceae,.,Lar..
17138,Buffalo Pound,0.8,226,P4355,Chrysochromulina parva Lackey,2777810,181.67,5,5,65.4,Chrysophyte,PHYT,Chrysophyta,Prymnesiaceae,Chrysochromulina,parva,Chr.par
17138,Buffalo Pound,0.8,226,P4401,Uroglena volvox Ehrenberg,1031758,116.69,6,6,113.1,Chrysophyte,PHYT,Chrysophyta,Ochromonadaceae,Uroglena,volvox,Uro.vol
17138,Buffalo Pound,0.8,226,P4418,Salpingoeca frequentissima (Zach.) Lemmermann,198415,6.79,6,3.3,34.2,Chrysophyte,PHYT,Chrysophyta,Craspedomonadaceae,Salpingoeca,frequentissima,Sal.fre
17138,Buffalo Pound,0.8,226,P5515,Fragilaria crotonensis Kitton,301000,89.52,71,4,297.4,Diatom,PHYT,Chrysophyta,Fragilarioideae,Fragilaria,crotonensis,Fra.cro
17138,Buffalo Pound,0.8,226,P5550,Fragilaria capucina v. rumpens (Kutzing) Lange-Bertalot,1031758,177.15,41,4,171.7,Diatom,PHYT,Chrysophyta,Fragilarioideae,Fragilaria,capucina,Fra.cap
17138,Buffalo Pound,0.8,226,P5551,Cyclotella michiganiana Skvortzow,1349222,33.06,2.5,5,24.5,Diatom,PHYT,Chrysophyta,Coscinodiscoideae,Cyclotella,michiganiana,Cyc.mic
17138,Buffalo Pound,0.8,226,P6554,Rhodomonas minuta Skuja,1865101,121.05,9.6,4.4,64.9,Cryptophyte,PHYT,Pyrrhophyta,Cryptomonadaceae,Rhodomonas,minuta,Rho.min
17138,Buffalo Pound,0.8,226,P6558,Cryptomonas erosa Ehrenberg,50000,87.23,25.5,14,1744.6,Cryptophyte,PHYT,Pyrrhophyta,Cryptomonadaceae,Cryptomonas,erosa,Cry.ero
17138,Buffalo Pound,0.8,226,P6565,Cryptomonas rostratiformis Skuja,3000,7.39,36,14,2463,Cryptophyte,PHYT,Pyrrhophyta,Cryptomonadaceae,Cryptomonas,rostratiformis,Cry.ros
17138,Buffalo Pound,0.8,226,P6568,Katablepharis ovalis Skuja,198415,8.87,8,4,44.7,Cryptophyte,PHYT,Pyrrhophyta,Katablepharidaceae,Katablepharis,ovalis,Kat.ova
17138,Buffalo Pound,0.8,226,P7639,Peridinium pusillum (Penard) Lemmermann,6000,23.66,19.6,19.6,3942.5,Dinoflagellate,PHYT,Pyrrhophyta,Peridiniaceae,Peridinium,pusillum,Per.pus
17138,Buffalo Pound,0.8,226,P7640,Peridinium goslaviense Woloszynska,11000,368.61,40,40,33510.3,Dinoflagellate,PHYT,Pyrrhophyta,Peridiniaceae,Peridinium,goslaviense,Per.gos
17141,Buffalo Pound,0.8,229,P1012,Aphanothece sp.,39683,5.95,0,0,150,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Aphanothece,sp.,Aph.sp.
17141,Buffalo Pound,0.8,229,P1014,Chroococcus limneticus Lemmermann,1587320,80.95,4.6,4.6,51,Cyanophyte,PHYT,Cyanophyta,Chroococcaceae,Chroococcus,limneticus,Chr.lim
17141,Buffalo Pound,0.8,229,P1028,Merismopedia glauca (Ehrenberg) Kutzing,6150865,110.72,0,0,18,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Merismopedia,glauca,Mer.gla
17141,Buffalo Pound,0.8,229,P1054,Planktolyngbya limnetica,45000,8.15,160,1.2,181,Cyanophyte,PHYT,Cyanophyta,Oscillatotiaceae,Planktolyngbya,limnetica,Pla.lim
17141,Buffalo Pound,0.8,229,P1075,Microcystis aeruginosa (Kutzing) Kutzing,9000,22.95,0,0,2550,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Microcystis,aeruginosa,Mic.aer
17141,Buffalo Pound,0.8,229,P1076,Woronichinia compacta (Lemmermann) Komarek and Hindak,362000,181,0,0,500,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Woronichinia,compacta,Wor.com
17141,Buffalo Pound,0.8,229,P1076,Woronichinia compacta (Lemmermann) Komarek and Hindak,1000,3.1,0,0,3100,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Woronichinia,compacta,Wor.com
17141,Buffalo Pound,0.8,229,P1078,Planktothrix agardhii (Gom.) Anagnostidis and Komarek,441000,1863.14,320,4.1,4224.8,Cyanophyte,PHYT,Cyanophyta,Oscillatotiaceae,Planktothrix,agardhii,Pla.aga
17141,Buffalo Pound,0.8,229,P1133,Anabaena flos-aquae (Lyngb.) Breb. & Bornet,10000,44.48,221,6.2,4448.1,Cyanophyte,PHYT,Cyanophyta,Nostocaceae,Anabaena,flos-aquae,Ana.flo
17141,Buffalo Pound,0.8,229,P2101,Carteria spp.,357147,439.93,13.3,13.3,1231.8,Chlorophyte,PHYT,Chlorophyta,Chlamydomonadaceae,Carteria,spp.,Car.spp
17141,Buffalo Pound,0.8,229,P2105,Chlamydomonas spp.,515879,77.79,8,6,150.8,Chlorophyte,PHYT,Chlorophyta,Chlamydomonadaceae,Chlamydomonas,spp.,Chl.spp
17141,Buffalo Pound,0.8,229,P2113,Pediastrum duplex Meyen,3000,5.25,0,0,1750,Chlorophyte,PHYT,Chlorophyta,Hydrodictyaceae,Pediastrum,duplex,Ped.dup
17141,Buffalo Pound,0.8,229,P2121,Oocystis lacustris Chodat,4761960,239.53,6,4,50.3,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Oocystis,lacustris,Ooc.lac
17141,Buffalo Pound,0.8,229,P2130,Scenedesmus quadricauda (Turp.) Brebisson,1904784,86.1,8.1,4,45.2,Chlorophyte,PHYT,Chlorophyta,Scenedesmaceae,Scenedesmus,quadricauda,Sce.qua
17141,Buffalo Pound,0.8,229,P2132,Scenedesmus denticulatus Lagerhiem,1150807,50.18,7.8,4,43.6,Chlorophyte,PHYT,Chlorophyta,Scenedesmaceae,Scenedesmus,denticulatus,Sce.den
17141,Buffalo Pound,0.8,229,P2136,Dictyosphaerium pulchellum Wood,4365130,493.7,6,6,113.1,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Dictyosphaerium,pulchellum,Dic.pul
17141,Buffalo Pound,0.8,229,P2141,Monoraphidium contortum (Thur.) Komarkova-Legnerova,1309539,20.82,18,1.5,15.9,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Monoraphidium,contortum,Mon.con
17141,Buffalo Pound,0.8,229,P2146,Crucigeniella rectangularis (Nag.) Komarek,1428588,35.86,6,4,25.1,Chlorophyte,PHYT,Chlorophyta,Scenedesmaceae,Crucigeniella,rectangularis,Cru.rec
17141,Buffalo Pound,0.8,229,P2191,Staurodesmus cuspidatus (Brebisson and Ralfs) Teiling,1000,1.12,20,16,1117,Chlorophyte,PHYT,Chlorophyta,Desmidiaceae,Staurodesmus,cuspidatus,Sta.cus
17141,Buffalo Pound,0.8,229,P2255,Selenastrum copricornutum Printz,6269914,68.97,7.3,1.7,11,Chlorophyte,PHYT,Chlorophyta,Selenastraceae,Selenastrum,copricornutum,Sel.cop
17141,Buffalo Pound,0.8,229,P2506,Nephrocytium lunatum W. West,158732,10.97,11,4,69.1,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Nephrocytiun,lunatum,Nep.lun
17141,Buffalo Pound,0.8,229,P2512,Scenedesmus acuminatus Chodat,158732,15.24,11,5,96,Chlorophyte,PHYT,NA,NA,NA,NA,NA.NA
17141,Buffalo Pound,0.8,229,P3301,Euglena acus Ehrenberg,1000,12.6,94,16,12599.9,Euglenophyte,PHYT,Euglenophyta,Euglenaceae,Euglena,acus,Eug.acu
17141,Buffalo Pound,0.8,229,P4351,Small chrysophyceae,1111124,14.22,2.9,2.9,12.8,Chrysophyte,PHYT,Chrysophyta,.,Small chrysophyceae,.,Sma..
17141,Buffalo Pound,0.8,229,P4355,Chrysochromulina parva Lackey,1865101,121.98,5,5,65.4,Chrysophyte,PHYT,Chrysophyta,Prymnesiaceae,Chrysochromulina,parva,Chr.par
17141,Buffalo Pound,0.8,229,P4388,Dinobryon sertularia Ehrenberg,39683,8.98,12,6,226.2,Chrysophyte,PHYT,Chrysophyta,Dinobryoaceae,Dinobryon,sertularia,Din.ser
17141,Buffalo Pound,0.8,229,P4400,Ochromonas sp.,39683,2.66,8,4,67,Chrysophyte,PHYT,Chrysophyta,Ochromonadaceae,Ochromonas,sp.,Och.sp.
17141,Buffalo Pound,0.8,229,P4401,Uroglena volvox Ehrenberg,833343,94.25,6,6,113.1,Chrysophyte,PHYT,Chrysophyta,Ochromonadaceae,Uroglena,volvox,Uro.vol
17141,Buffalo Pound,0.8,229,P4418,Salpingoeca frequentissima (Zach.) Lemmermann,555562,19,6,3.3,34.2,Chrysophyte,PHYT,Chrysophyta,Craspedomonadaceae,Salpingoeca,frequentissima,Sal.fre
17141,Buffalo Pound,0.8,229,P5515,Fragilaria crotonensis Kitton,182000,54.89,72,4,301.6,Diatom,PHYT,Chrysophyta,Fragilarioideae,Fragilaria,crotonensis,Fra.cro
17141,Buffalo Pound,0.8,229,P5551,Cyclotella michiganiana Skvortzow,515879,12.64,2.5,5,24.5,Diatom,PHYT,Chrysophyta,Coscinodiscoideae,Cyclotella,michiganiana,Cyc.mic
17141,Buffalo Pound,0.8,229,P6554,Rhodomonas minuta Skuja,1785735,115.89,9.6,4.4,64.9,Cryptophyte,PHYT,Pyrrhophyta,Cryptomonadaceae,Rhodomonas,minuta,Rho.min
17141,Buffalo Pound,0.8,229,P6558,Cryptomonas erosa Ehrenberg,30000,51.31,25,14,1710.4,Cryptophyte,PHYT,Pyrrhophyta,Cryptomonadaceae,Cryptomonas,erosa,Cry.ero
